[2019-09-24 08:10:06,651][DEBUG|parseNewProvider.py:85] >>  Hello Parser! 
[2019-09-24 08:11:55,386][DEBUG|parseNewProvider.py:29] >> DroneRTS FPV - 드론알티에스, 259199.0, com.jchyun.dronerts, 도구, 제이씨현시스템(주), 100.0, 0, 0, 0, 0, 0, 0, 0, 2019년 8월 19일, https://www.dronerts.com, %EC%A0%9C%EC%9D%B4%EC%94%A8%ED%98%84%EC%8B%9C%EC%8A%A4%ED%85%9C%28%EC%A3%BC%29, 
[2019-09-24 08:12:01,850][DEBUG|parseNewProvider.py:29] >> 꼼꼼디데이, 259200.0, com.jushine.ggdday, 생산성, JuShine, 1000.0, 21.0, 4.5, 100, 20, 13, 6, 0, 2018년 4월 2일, mailto:jubora165065@gmail.com, JuShine, 
[2019-09-24 08:12:13,500][DEBUG|parseNewProvider.py:29] >> Marbleous!, 259202.0, com.lwzbagsveo.marbles, 퍼즐, Popcore Games, 500000.0, 1697.0, 3.5, 100, 21, 14, 14, 53, 2019년 9월 23일, http://popcore.com, Popcore+Games, 
[2019-09-24 08:12:19,876][DEBUG|parseNewProvider.py:29] >> 바비프리티돌 - prettydoll, 259203.0, com.makeshop.powerapp.hoogon21, 쇼핑, POweRMOBILE.KR, 100.0, 0, 0, 0, 0, 0, 0, 0, 2019년 7월 1일, http://www.prettydoll.co.kr, POweRMOBILE.KR, 
[2019-09-24 08:12:26,376][DEBUG|parseNewProvider.py:29] >> 킨트 - KINT, 259204.0, com.makeshop.powerapp.kint, 쇼핑, POWeRMOBILE.KR, 1000.0, 0, 0, 0, 0, 0, 0, 0, 2019년 7월 25일, http://www.kint.kr, POWeRMOBILE.KR, 
[2019-09-24 08:12:32,633][DEBUG|parseNewProvider.py:29] >> 아이러브커피N, 259205.0, com.natris.Franchise, 시뮬레이션, NATRIS, 500.0, 0, 0, 0, 0, 0, 0, 0, 2019년 9월 22일, https://cafe.naver.com/coffeenmobile, NATRIS, 
[2019-09-24 08:12:39,058][DEBUG|parseNewProvider.py:29] >> 로얄 다이스(Royal Dice) : 랜덤 디펜스, 259206.0, com.percent.royaldice, 전략, 111%, 50000.0, 1273.0, 3.9, 100, 24, 11, 3, 35, 2019년 9월 23일, http://www.111percent.net, , 7769366979601471884
[2019-09-24 08:12:45,386][DEBUG|parseNewProvider.py:29] >> 캐슬 스토리: 퀴즈와 선택, 259207.0, com.playinfinity.game.castlestory, 캐주얼 게임, Play Infinity Games, 500000.0, 11697.0, 4.4, 100, 15, 9, 2, 9, 2019년 9월 20일, http://playinfinity.cn, Play+Infinity+Games, 
[2019-09-24 08:12:51,736][DEBUG|parseNewProvider.py:29] >> Interval Timer - Fitness Timer for HIIT and Tabata, 259208.0, com.powerups.timer, 건강/운동, Power Ups, 50000.0, 1402.0, 4.4, 100, 21, 7, 0, 10, 2019년 7월 31일, mailto:lockerapps.play@gmail.com, Power+Ups, 
[2019-09-24 08:12:58,084][DEBUG|parseNewProvider.py:29] >> 바코드 메이커 PDF (PDF 내보내기가 포함 된 바코드 생성기), 259209.0, com.scangine.barcodemakerpdf, 비즈니스, Scangine, 10000.0, 23.0, 0, 0, 0, 0, 0, 0, 2019년 3월 31일, http://scangine.com/, , 8587707348801262678
[2019-09-24 08:13:04,302][DEBUG|parseNewProvider.py:29] >> 시크유  - 채팅 ,  랜덤채팅 , 화상채팅, 동네 채팅 , 데이트 및 소개팅, 259210.0, com.seeku.videochat, 데이트, seeku, 1000.0, 10.0, 3.7, 100, 16, 0, 0, 50, 2019년 8월 16일, mailto:tnsdnjs@gmail.com, seeku, 
[2019-09-24 08:13:10,826][DEBUG|parseNewProvider.py:29] >> Sticker.ly - Sticker Maker WhatsApp(WAStickerApps), 259211.0, com.snowcorp.stickerly.android, 도구, SNOW, Inc., 10000000.0, 82167.0, 4.8, 100, 7, 1, 0, 1, 2019년 9월 10일, http://sticker.ly, SNOW,+Inc., 
[2019-09-24 08:13:17,488][DEBUG|parseNewProvider.py:29] >> 컴지킴이 스마트관리, 259212.0, com.terainfo.toxicfreeuser3, 비즈니스, (주)테라정보기술, 500.0, 0, 0, 0, 0, 0, 0, 0, 2018년 12월 18일, http://www.comguardian.co.kr, %28%EC%A3%BC%29%ED%85%8C%EB%9D%BC%EC%A0%95%EB%B3%B4%EA%B8%B0%EC%88%A0, 
[2019-09-24 08:13:23,926][DEBUG|parseNewProvider.py:29] >> AI라씨로 - 최고의 AI로보투자비서!, 259213.0, com.thinkpool.mobile.rassiro, 금융, 씽크풀, 1000.0, 9.0, 5.0, 100, 0, 0, 0, 0, 2019년 4월 22일, http://www.rassiro.com, %EC%94%BD%ED%81%AC%ED%92%80, 
[2019-09-24 08:13:30,603][DEBUG|parseNewProvider.py:29] >> 대탐험시즌, 259214.0, ex.season.youshin.game_10, 어드벤처, Brownkisdin, 1000.0, 0, 0, 0, 0, 0, 0, 0, 2019년 9월 21일, mailto:brownhumicy@gmail.com, Brownkisdin, 
[2019-09-24 08:13:36,894][DEBUG|parseNewProvider.py:29] >> Castlevania Grimoire of Souls, 259215.0, jp.konami.castlevania, 액션, KONAMI, 1000.0, 41.0, 0, 0, 0, 0, 0, 0, 2019년 9월 18일, https://www.konami.com/games/castlevania/gos/, KONAMI, 
[2019-09-24 08:13:49,691][DEBUG|parseNewProvider.py:29] >> 탄탄여지도 - 함께 만드는 국내 최초 연료품질정보, 259217.0, kr.co.ondeal.tantan, 자동차, Ondeal, 5000.0, 0, 0, 0, 0, 0, 0, 0, 2019년 6월 4일, https://www.ondeal.co.kr/tantan, Ondeal, 
[2019-09-24 08:13:56,288][DEBUG|parseNewProvider.py:29] >> 파비캐시 - AI가 쌓아주는 캐시? 파비캐시!, 259218.0, kr.co.pabii.cash.aos, 라이프스타일, Pabii Co., Ltd, 100.0, 14.0, 4.2, 100, 10, 10, 0, 20, 2019년 9월 17일, https://cash.pabii.co.kr, Pabii+Co.,+Ltd, 
[2019-09-24 08:14:02,509][DEBUG|parseNewProvider.py:29] >> 파비썸 - 썸타면 돈 버는 데이팅 앱이 나왔다고?, 259219.0, kr.co.pabii.some.aos, 소셜, Pabii Co., Ltd, 100.0, 16.0, 4.8, 100, 0, 0, 0, 6, 2019년 9월 20일, https://some.pabii.co.kr, Pabii+Co.,+Ltd, 
[2019-09-24 08:14:09,088][DEBUG|parseNewProvider.py:29] >> 신난데이 - 여성의류 쇼핑몰, 259220.0, kr.co.smartskin.sinnandaycom, 쇼핑, Uneedcomms, 1000.0, 13.0, 4.4, 100, 50, 0, 0, 12, 2019년 7월 31일, http://www.smartskin.co.kr, Uneedcomms, 
[2019-09-24 08:14:15,370][DEBUG|parseNewProvider.py:29] >> 네이버 설정 (OTP) 바로가기, 259221.0, kr.kjun.NaverSetup, 도구, kjun, 5000.0, 20.0, 3.2, 100, 10, 10, 0, 80, 2019년 9월 10일, http://kjun.kr, kjun, 
[2019-09-24 08:14:15,443][DEBUG|parseNewProvider.py:206] >> Good Bye Parser! 
 
