[2019-07-22 16:00:51,360][DEBUG|parseNewProvider.py:64] >>  Hello Parser! 
[2019-07-22 17:44:02,212][DEBUG|parseNewProvider.py:30] >> MemesWars 2, com.chaloapps.memeswars2, 액션, ChaloApps, 100000, 723, 4.2, 100, 16, 10, 8, 16, 2019년 6월 25일, mailto:8gravitygames@gmail.com, ChaloApps, None
[2019-07-22 17:45:15,593][DEBUG|parseNewProvider.py:67] >>  Hello Parser! 
[2019-07-22 17:46:10,164][DEBUG|parseNewProvider.py:67] >>  Hello Parser! 
[2019-07-22 17:47:01,883][DEBUG|parseNewProvider.py:67] >>  Hello Parser! 
[2019-07-22 17:48:39,629][DEBUG|parseNewProvider.py:67] >>  Hello Parser! 
[2019-07-22 17:49:01,732][DEBUG|parseNewProvider.py:67] >>  Hello Parser! 
[2019-07-22 17:51:41,983][DEBUG|parseNewProvider.py:26] >> MemesWars 2, com.roundkitchen.byapps, 액션, ChaloApps, 100000.0, 723.0, 4.2, 100, 16, 10, 8, 16, 2019년 6월 25일, mailto:8gravitygames@gmail.com, ChaloApps, 
[2019-07-22 17:51:51,054][DEBUG|parseNewProvider.py:26] >> DUBU4 Wallet - DUBU4 전자지갑, com.roundkitchen.byapps, 도구, Team MAPA of DUBU4 Holdings Pte. Ltd, 100.0, 0, 0, 0, 0, 0, 0, 0, 2019년 7월 6일, http://www.dubu4.com, Team+MAPA+of+DUBU4+Holdings+Pte.+Ltd, 
[2019-07-22 17:52:23,772][DEBUG|parseNewProvider.py:26] >> Universal Studios Singapore™ The Official App, com.roundkitchen.byapps, 여행 및 지역정보, Resorts World Sentosa, 5000.0, 19.0, 0, 0, 0, 0, 0, 0, 2019년 5월 30일, http://www.rwsentosa.com/en/attractions/universal-studios-singapore, Resorts+World+Sentosa, 
[2019-07-22 17:52:33,430][DEBUG|parseNewProvider.py:26] >> LED Scroller, com.roundkitchen.byapps, 도구, Digital Helper Design Studio, 50000.0, 2181.0, 4.6, 100, 29, 7, 1, 2, 2019년 6월 30일, mailto:digitalhelperdesignstudio@gmail.com, Digital+Helper+Design+Studio, 
[2019-07-22 17:55:27,580][DEBUG|parseNewProvider.py:26] >> Valencia CF - Official App, com.roundkitchen.byapps, 스포츠, Valencia C.F. Producto Oficial, 50000.0, 4493.0, 4.9, 100, 11, 0, 0, 0, 2019년 7월 8일, http://www.valenciacf.com/, , 9067122726206382645
[2019-07-22 18:01:50,497][DEBUG|parseNewProvider.py:81] >>  Hello Parser! 
[2019-07-22 18:02:30,023][DEBUG|parseNewProvider.py:81] >>  Hello Parser! 
[2019-07-22 18:03:19,010][DEBUG|parseNewProvider.py:81] >>  Hello Parser! 
[2019-07-22 18:03:19,291][DEBUG|parseNewProvider.py:40] >> update, 254824.0, com.roundkitchen.byapps
[2019-07-22 18:03:19,302][DEBUG|parseNewProvider.py:40] >> update, 254824.0, com.roundkitchen.byapps
[2019-07-22 18:03:19,311][DEBUG|parseNewProvider.py:40] >> update, 254824.0, com.roundkitchen.byapps
[2019-07-22 18:03:19,322][DEBUG|parseNewProvider.py:40] >> update, 254824.0, com.roundkitchen.byapps
[2019-07-22 18:03:19,348][DEBUG|parseNewProvider.py:40] >> update, 254824.0, com.roundkitchen.byapps
