[2019-09-09 07:35:07,571][DEBUG|parseNewProvider.py:85] >>  Hello Parser! 
[2019-09-09 07:38:15,695][DEBUG|parseNewProvider.py:29] >> メイド彼女, 258477.0, com.lunaseven.maidjp, 시뮬레이션, 루나 세븐, 100.0, 0, 0, 0, 0, 0, 0, 0, 2019년 9월 1일, mailto:luna7.game@gmail.com, , 5349042305815887181
[2019-09-09 07:38:22,039][DEBUG|parseNewProvider.py:29] >> Brain Out – 가장 어색한 게임, 258478.0, com.mind.quiz.brain.out, 교육, Focus apps, 5000.0, 0, 0, 0, 0, 0, 0, 0, 2019년 9월 5일, mailto:focusapps@hotmail.com, Focus+apps, 
[2019-09-09 07:38:29,045][DEBUG|parseNewProvider.py:29] >> 이지피스 미라클, 258479.0, com.mobile.myeye.netinfo, 비즈니스, (주)두현, 10000.0, 16.0, 2.8, 40, 100, 40, 40, 100, 2018년 9월 12일, http://www.duhyun.com, %28%EC%A3%BC%29%EB%91%90%ED%98%84, 
[2019-09-09 07:38:35,666][DEBUG|parseNewProvider.py:29] >> 6 Minute English | 6mins, 258480.0, com.mobileapp.sixmins, 교육, English Center, 50000.0, 735.0, 4.6, 100, 17, 5, 6, 2, 2019년 8월 30일, http://p2plearningenglish.com, , 8131128488175432233
[2019-09-09 07:38:42,542][DEBUG|parseNewProvider.py:29] >> Idle Bird - Flying Game, 258481.0, com.nano.games.idle.bird.flying, 아케이드, Nano Game, 5000.0, 22.0, 0, 0, 0, 0, 0, 0, 2018년 10월 19일, http://nanogamestudios.com/, Nano+Game, 
[2019-09-09 07:38:48,895][DEBUG|parseNewProvider.py:29] >> 우주용사 키우기 시즌3 - 클리커 용사 키우기게임, 258482.0, com.onepunchsoft.SpaceProject3, 시뮬레이션, OnePunchSoft, 1000.0, 21.0, 4.0, 100, 15, 15, 0, 30, 2019년 9월 5일, mailto:onepunchsoft@gmail.com, OnePunchSoft, 
[2019-09-09 07:39:01,014][DEBUG|parseNewProvider.py:29] >> 꿀꿀! 초성퀴즈 - 돼지 키우기, 258484.0, com.royalfamily.quizinitialpig, 퀴즈, 궁금해Entertainment, 1000.0, 20.0, 4.1, 100, 15, 15, 0, 23, 2019년 7월 26일, mailto:iseeyourface2015@gmail.com, %EA%B6%81%EA%B8%88%ED%95%B4Entertainment, 
[2019-09-09 07:39:07,398][DEBUG|parseNewProvider.py:29] >> 제거 프로그램, 258485.0, com.smartomedia.fastuninstaller, 도구, Smarto Media, 100000.0, 2115.0, 4.2, 100, 9, 6, 2, 22, 2013년 11월 5일, http://smartomedia.com, Smarto+Media, 
[2019-09-09 07:39:19,236][DEBUG|parseNewProvider.py:29] >> 여행할인은 써니쿠폰, 258487.0, com.sunnycoupon.www, 여행 및 지역정보, 써니쿠폰, 1000.0, 0, 0, 0, 0, 0, 0, 0, 2019년 5월 23일, http://sunnycoupon.com, %EC%8D%A8%EB%8B%88%EC%BF%A0%ED%8F%B0, 
[2019-09-09 07:39:31,404][DEBUG|parseNewProvider.py:29] >> Atlas Cleaner - Cleaner, Booster & CPU Cooler, 258489.0, com.yzzs.atlascleaner, 도구, Ryan Chan, 1000.0, 16.0, 0, 0, 0, 0, 0, 0, 2019년 7월 25일, mailto:kieron.goh@yahoo.com, Ryan+Chan, 
[2019-09-09 07:39:37,896][DEBUG|parseNewProvider.py:29] >> 짬비(경비지도사)-체험판, 258490.0, dohyun.y.myapplication33, 교육, 일상남(1상남), 1000.0, 16.0, 4.2, 100, 0, 0, 0, 23, 2019년 9월 8일, https://cafe.naver.com/1sangnam, %EC%9D%BC%EC%83%81%EB%82%A8%281%EC%83%81%EB%82%A8%29, 
[2019-09-09 07:39:44,435][DEBUG|parseNewProvider.py:29] >> 日記帳アプリ無料『無地日記』, 258491.0, jp.co.techmond.mujinikki, 라이프스타일, Filmo, 100000.0, 12555.0, 4.6, 100, 20, 9, 1, 1, 2017년 10월 19일, mailto:apps.techmond@gmail.com, , 6783201614165992787
[2019-09-09 07:39:50,845][DEBUG|parseNewProvider.py:29] >> 가음정교회, 258492.0, kr.co.anyline.ch_kejc1, 커뮤니케이션, 애니라인(주), 50.0, 0, 0, 0, 0, 0, 0, 0, 2019년 5월 23일, http://anyline.co.kr, %EC%95%A0%EB%8B%88%EB%9D%BC%EC%9D%B8%28%EC%A3%BC%29, 
[2019-09-09 07:39:57,499][DEBUG|parseNewProvider.py:29] >> 킴아카, 258493.0, kr.co.kodc.kimaca, 교육, 킴아카원격평생교육원, 1000.0, 0, 0, 0, 0, 0, 0, 0, 2018년 7월 30일, http://kimaca.co.kr/, %ED%82%B4%EC%95%84%EC%B9%B4%EC%9B%90%EA%B2%A9%ED%8F%89%EC%83%9D%EA%B5%90%EC%9C%A1%EC%9B%90, 
[2019-09-09 07:40:04,482][DEBUG|parseNewProvider.py:29] >> ACC 길라잡이(ACC Guide), 258494.0, kr.go.acc.andapp, 라이프스타일, Asia Culture Institute, 1000.0, 15.0, 4.7, 100, 16, 8, 0, 0, 2019년 4월 15일, mailto:aciaccadmin@gmail.com, Asia+Culture+Institute, 
[2019-09-09 07:40:10,869][DEBUG|parseNewProvider.py:29] >> Pebble™-Rebble, 258495.0, net.evendanan.robotic_pebble, 도구, Menny Even Danan, 50000.0, 134.0, 0, 0, 0, 0, 0, 0, 2019년 4월 2일, https://github.com/menny/robotic_pebble, Menny+Even+Danan, 
[2019-09-09 07:40:17,235][DEBUG|parseNewProvider.py:29] >> 🎮 Retro Classic Game Emulator for SNES 💕, 258496.0, org.retro.landing.free, 액션, Retro Classic Games, 100000.0, 2178.0, 0, 0, 0, 0, 0, 0, 2019년 6월 15일, mailto:RetroClassicGames@outlook.com, Retro+Classic+Games, 
[2019-09-09 07:40:17,310][DEBUG|parseNewProvider.py:201] >> Good Bye Parser! 
 
