[2019-09-08 07:35:07,474][DEBUG|parseNewProvider.py:85] >>  Hello Parser! 
[2019-09-08 07:38:35,356][DEBUG|parseNewProvider.py:29] >> 원쿠 (1KU), 258422.0, com.onekus.onekus, 도구, yoonware, 1000.0, 35.0, 4.9, 100, 3, 0, 0, 3, 2019년 8월 26일, mailto:yoonware@gmail.com, yoonware, 
[2019-09-08 07:38:41,859][DEBUG|parseNewProvider.py:29] >> Pinoy Replay, 258423.0, com.pinoyreplay, 엔터테인먼트, dchok, 1000.0, 21.0, 0, 0, 0, 0, 0, 0, 2019년 8월 7일, mailto:support@pinoyreplay.su, dchok, 
[2019-09-08 07:38:48,204][DEBUG|parseNewProvider.py:33] >> Kids Puzzles for Girls, 258424.0, com.piupiuapps.puzzlekidsgirls, 퍼즐, Piu Piu Apps, 1000000.0, 1455.0, 0, 0, 0, 0, 0, 0, 2019년 8월 2일, None, Piu+Piu+Apps, 
[2019-09-08 07:38:54,838][DEBUG|parseNewProvider.py:29] >> Match Land - 매치3 RPG, 258425.0, com.racecat.fantasy, 롤플레잉, Race Cat, 100000.0, 13226.0, 4.6, 100, 23, 5, 2, 3, 2018년 10월 23일, http://www.racecatgames.com, Race+Cat, 
[2019-09-08 07:39:06,649][DEBUG|parseNewProvider.py:29] >> 피트니스 체육관 보디 빌딩 펌프 권투, 258427.0, com.rv.gym, 스포츠, R-V OOO, 100000.0, 1769.0, 3.5, 100, 24, 27, 11, 55, 2019년 8월 17일, http://r-v.games, , 8777057043488957218
[2019-09-08 07:39:18,053][DEBUG|parseNewProvider.py:29] >> Watch Active2 Plugin, 258429.0, com.samsung.android.gearrplugin, 도구, Samsung Electronics Co.,  Ltd., 100.0, 0, 0, 0, 0, 0, 0, 0, 2019년 8월 30일, http://www.samsung.com/support/, , 5200379633052405703
[2019-09-08 07:39:24,436][DEBUG|parseNewProvider.py:29] >> 용의 전사 로봇 드래곤 변환 플라잉, 258430.0, com.sds.dragon.robot.warrior.flying.simulator, 액션, Super Duper Studios, 10000.0, 43.0, 0, 0, 0, 0, 0, 0, 2018년 10월 5일, http://www.superduperstudios.com/, Super+Duper+Studios, 
[2019-09-08 07:39:30,766][DEBUG|parseNewProvider.py:29] >> Volume Up - Sound Booster Pro -Volume Booster 2019, 258431.0, com.secrettown.boostvolume, 음악/오디오, SecretTown Team, 1000.0, 29.0, 0, 0, 0, 0, 0, 0, 2019년 9월 5일, https://secret-team.herokuapp.com/, SecretTown+Team, 
[2019-09-08 07:39:42,220][DEBUG|parseNewProvider.py:33] >> 아기 팬더의 돌보기: 안전과 습관, 258433.0, com.sinyee.babybus.habits, 교육, BabyBus Kids Games, 100000.0, 62.0, 4.1, 100, 11, 6, 0, 25, 2019년 8월 21일, None, , 4946022439885210717
[2019-09-08 07:39:48,617][DEBUG|parseNewProvider.py:33] >> 아기 판다의 날씨: 허리케인, 258434.0, com.sinyee.babybus.typhoon, 교육, BabyBus Kids Games, 50000.0, 59.0, 4.6, 100, 6, 8, 2, 6, 2019년 8월 29일, None, , 4946022439885210717
[2019-09-08 07:39:55,230][DEBUG|parseNewProvider.py:29] >> Sports Direct, 258435.0, com.sportsdirect.sdapp, 쇼핑, Sports Direct Retail Ltd, 1000000.0, 24501.0, 4.6, 100, 21, 3, 2, 5, 2019년 8월 12일, http://www.sportsdirect.com, Sports+Direct+Retail+Ltd, 
[2019-09-08 07:40:01,371][DEBUG|parseNewProvider.py:29] >> Collage Maker, 258436.0, com.uyirae.photo.collage, 사진, Uyirae Technologies LLC, 100000.0, 115.0, 0, 0, 0, 0, 0, 0, 2019년 8월 23일, mailto:appdev@uyirae.com, Uyirae+Technologies+LLC, 
[2019-09-08 07:40:07,764][DEBUG|parseNewProvider.py:29] >> WallPix - Note10 punch hole 4K HD  Wallpapers, 258437.0, com.wallpaper.wallpix, 맞춤 설정, WallPix, 10000.0, 664.0, 4.6, 100, 15, 6, 2, 2, 2019년 9월 5일, mailto:wallpixdeveloper@gmail.com, WallPix, 
[2019-09-08 07:40:14,285][DEBUG|parseNewProvider.py:29] >> Apple TV TV-Box의 원격 제어, 258438.0, com.weedle.tvbox_apple_tv_remotes, 도구, Frillapps, 100000.0, 355.0, 0, 0, 0, 0, 0, 0, 2019년 9월 1일, mailto:ozvi.inc@gmail.com, Frillapps, 
[2019-09-08 07:40:20,786][DEBUG|parseNewProvider.py:29] >> 핫 비키니 여자 수영장 파티-여자 수영장, 258439.0, com.wsquarestudios.bikni.pool.party.girlsdressup.girlsmakeup.cooking.spa.beauty, 캐주얼 게임, Wsquare Studios, 50000.0, 100.0, 3.9, 100, 7, 12, 3, 30, 2017년 7월 14일, mailto:wsquarestudios@gmail.com, Wsquare+Studios, 
[2019-09-08 07:40:32,341][DEBUG|parseNewProvider.py:29] >> 영이철이대리운전 (1만 마일리지적립), 258441.0, com.younghee.call, 라이프스타일, 에스시스템, 1000.0, 12.0, 3.5, 100, 0, 14, 0, 57, 2019년 2월 7일, mailto:k44957272@gmail.com, %EC%97%90%EC%8A%A4%EC%8B%9C%EC%8A%A4%ED%85%9C, 
[2019-09-08 07:40:38,586][DEBUG|parseNewProvider.py:29] >> MG손해보험 2030암보험 (공식앱), 258442.0, direct.mggeneralins.com.mgcancer, 금융, MG손해보험, 1000.0, 0, 0, 0, 0, 0, 0, 0, 2019년 9월 6일, https://direct.mggeneralins.com, MG%EC%86%90%ED%95%B4%EB%B3%B4%ED%97%98, 
[2019-09-08 07:40:45,045][DEBUG|parseNewProvider.py:29] >> VPN CHINA - Free Unlimited &Secure Proxy & Unblock, 258443.0, free.unlimited.proxy.vpn.china, 도구, Unlimited VPN, 10000.0, 229.0, 4.1, 100, 11, 5, 0, 27, 2019년 8월 12일, mailto:cs.unlimitedchinavpn@gmail.com, Unlimited+VPN, 
[2019-09-08 07:40:51,256][DEBUG|parseNewProvider.py:29] >> Pc Display Fast Browser, 258444.0, io.kodular.duamalik86334.smartbrowser, 커뮤니케이션, IT TECHH, 1000.0, 29.0, 0, 0, 0, 0, 0, 0, 2019년 2월 23일, https://itechjauharabad.blogspot.com/, IT+TECHH, 
[2019-09-08 07:40:58,087][DEBUG|parseNewProvider.py:29] >> 私だけいれば問題ないよね？, 258445.0, jp.seec.sim.watamon, 시뮬레이션, SEEC inc., 100000.0, 3022.0, 4.5, 100, 23, 7, 1, 7, 2018년 2월 1일, http://se-ec.co.jp/, , 4758037713884285017
[2019-09-08 07:41:04,247][DEBUG|parseNewProvider.py:29] >> Nature Dual Photo Frame, 258446.0, jsn.naturephotoframe, 사진, Fcmtradespot, 100000.0, 527.0, 0, 0, 0, 0, 0, 0, 2019년 8월 27일, mailto:destinytools7@gmail.com, Fcmtradespot, 
[2019-09-08 07:41:10,578][DEBUG|parseNewProvider.py:29] >> 강원과학기술대축전:스탬프투어, 258447.0, kr.co.ainus.festivalsupport, 이벤트, 주식회사 프론트유, 100.0, 0, 0, 0, 0, 0, 0, 0, 2019년 9월 5일, mailto:frontu@frontu.co.kr, %EC%A3%BC%EC%8B%9D%ED%9A%8C%EC%82%AC+%ED%94%84%EB%A1%A0%ED%8A%B8%EC%9C%A0, 
[2019-09-08 07:41:17,048][DEBUG|parseNewProvider.py:29] >> 처방패스, 258448.0, kr.spacesoft.rxpass, 건강/운동, 공간소프트, 1000.0, 0, 0, 0, 0, 0, 0, 0, 2019년 6월 26일, http://www.spacesoft.kr, %EA%B3%B5%EA%B0%84%EC%86%8C%ED%94%84%ED%8A%B8, 
[2019-09-08 07:41:23,512][DEBUG|parseNewProvider.py:29] >> Prism Live Wallpaper, 258449.0, net.bohush.amoled.prism.live.wallpaper, 맞춤 설정, Viktor Bohush, 10000.0, 370.0, 4.6, 100, 9, 4, 3, 3, 2019년 2월 23일, http://bohush.net, Viktor+Bohush, 
[2019-09-08 07:41:29,931][DEBUG|parseNewProvider.py:29] >> 의천도룡기 백과사전, 258450.0, yitiantulongji.hungry.pedia, 커뮤니케이션, 헝그리앱 게임연구소, 500.0, 5.0, 3.4, 100, 0, 0, 0, 66, 2017년 2월 22일, http://www.hungryapp.co.kr/, %ED%97%9D%EA%B7%B8%EB%A6%AC%EC%95%B1+%EA%B2%8C%EC%9E%84%EC%97%B0%EA%B5%AC%EC%86%8C, 
[2019-09-08 07:41:30,011][DEBUG|parseNewProvider.py:201] >> Good Bye Parser! 
 
